dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.735543,4.152198,3.126487,1.232801,-1.552093,-0.380177,0.132769
0.020000,4.759374,4.155304,3.150519,1.201608,-1.559629,-0.376762,0.126427
0.020000,4.782601,4.158182,3.173924,1.170270,-1.566897,-0.363407,0.120174
0.020000,4.805221,4.160843,3.196700,1.138794,-1.573800,-0.345138,0.114017
0.020000,4.827229,4.163296,3.218844,1.107188,-1.580298,-0.324943,0.107965
0.020000,4.848619,4.165551,3.240353,1.075449,-1.586958,-0.332969,0.102025
0.020000,4.869389,4.167616,3.261225,1.043596,-1.592663,-0.285280,0.096204
0.020000,4.889533,4.169502,3.281457,1.011624,-1.598596,-0.296640,0.090509
0.020000,4.909049,4.171219,3.301048,0.979541,-1.604152,-0.277792,0.084946
0.020000,4.927932,4.172775,3.319995,0.947355,-1.609300,-0.257414,0.079523
0.020000,4.946179,4.174181,3.338297,0.915074,-1.614010,-0.235487,0.074244
0.020000,4.963788,4.175445,3.355950,0.882695,-1.618996,-0.249297,0.069115
0.020000,4.980755,4.176577,3.372955,0.850234,-1.623004,-0.200406,0.064141
0.020000,4.997077,4.177586,3.389309,0.817688,-1.627334,-0.216505,0.059327
0.020000,5.012753,4.178481,3.405010,0.785062,-1.631276,-0.197101,0.054678
0.020000,5.027780,4.179270,3.420057,0.752366,-1.634807,-0.176551,0.050199
0.020000,5.042155,4.179961,3.434450,0.719608,-1.637905,-0.154870,0.045892
0.020000,5.055877,4.180563,3.448185,0.686777,-1.641544,-0.181953,0.041762
0.020000,5.068945,4.181083,3.461263,0.653898,-1.643969,-0.121262,0.037813
0.020000,5.081356,4.181529,3.473682,0.620959,-1.646939,-0.148525,0.034046
0.020000,5.093110,4.181908,3.485442,0.587968,-1.649536,-0.129808,0.030467
0.020000,5.104204,4.182228,3.496540,0.554933,-1.651742,-0.110300,0.027076
0.020000,5.114637,4.182494,3.506978,0.521863,-1.653542,-0.090031,0.023877
0.020000,5.124410,4.182712,3.516752,0.488738,-1.656208,-0.133273,0.020873
0.020000,5.133520,4.182890,3.525864,0.455593,-1.657279,-0.053548,0.018064
0.020000,5.141967,4.183031,3.534312,0.422409,-1.659203,-0.096212,0.015453
0.020000,5.149750,4.183142,3.542096,0.389193,-1.660775,-0.078602,0.013043
0.020000,5.156869,4.183227,3.549215,0.355954,-1.661985,-0.060494,0.010833
0.020000,5.163322,4.183291,3.555669,0.322697,-1.662823,-0.041929,0.008827
0.020000,5.169110,4.183336,3.561457,0.289403,-1.664711,-0.094393,0.007024
0.020000,5.174232,4.183368,3.566579,0.256107,-1.664788,-0.003829,0.005427
0.020000,5.178688,4.183389,3.571035,0.222788,-1.665944,-0.057811,0.004035
0.020000,5.182477,4.183402,3.574824,0.189453,-1.666765,-0.041040,0.002851
0.020000,5.185599,4.183410,3.577946,0.156108,-1.667245,-0.024018,0.001874
0.020000,5.188054,4.183413,3.580402,0.122760,-1.667381,-0.006788,0.001106
0.020000,5.189842,4.183415,3.582189,0.089392,-1.668418,-0.051833,0.000546
0.020000,5.190963,4.183415,3.583310,0.056033,-1.667954,0.023170,0.000194
0.020000,5.191469,4.183415,3.583817,0.025341,-1.534610,6.667200,0.000036
0.020000,5.191583,4.183415,3.583930,0.005666,-0.983745,27.543255,6.283185
0.020000,5.191583,4.183415,3.583930,0.000000,-0.283294,35.022576,6.283185
