dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.149488,8.930923,7.585628,1.960378,-0.007108,0.032378,6.029023
0.020000,13.187421,8.921021,7.624832,1.960225,-0.007651,-0.027148,6.026660
0.020000,13.225328,8.911030,7.664034,1.960083,-0.007069,0.029119,6.024288
0.020000,13.263208,8.900950,7.703233,1.959936,-0.007355,-0.014319,6.021907
0.020000,13.301062,8.890779,7.742428,1.959794,-0.007133,0.011110,6.019518
0.020000,13.338888,8.880519,7.781622,1.959653,-0.007029,0.005188,6.017120
0.020000,13.376687,8.870169,7.820812,1.959509,-0.007221,-0.009595,6.014714
0.020000,13.414458,8.859729,7.859999,1.959375,-0.006671,0.027501,6.012299
0.020000,13.452201,8.849198,7.899184,1.959228,-0.007335,-0.033221,6.009877
0.020000,13.489916,8.838576,7.938366,1.959098,-0.006509,0.041333,6.007446
0.020000,13.527602,8.827864,7.977545,1.958958,-0.007018,-0.025442,6.005007
0.020000,13.565259,8.817060,8.016721,1.958826,-0.006601,0.020811,6.002560
0.020000,13.602887,8.806164,8.055895,1.958694,-0.006608,-0.000334,6.000106
0.020000,13.640486,8.795177,8.095066,1.958559,-0.006753,-0.007240,5.997643
0.020000,13.678055,8.784097,8.134235,1.958435,-0.006158,0.029732,5.995173
0.020000,13.715594,8.772926,8.173401,1.958297,-0.006939,-0.039036,5.992695
0.020000,13.753103,8.761662,8.212565,1.958177,-0.006002,0.046852,5.990209
0.020000,13.790581,8.750305,8.251726,1.958047,-0.006489,-0.024361,5.987716
0.020000,13.828028,8.738856,8.290884,1.957923,-0.006192,0.014856,5.985216
0.020000,13.865444,8.727314,8.330040,1.957804,-0.005968,0.011194,5.982708
0.020000,13.902829,8.715678,8.369194,1.957675,-0.006436,-0.023378,5.980193
0.020000,13.940182,8.703949,8.408345,1.957563,-0.005618,0.040889,5.977671
0.020000,13.977503,8.692127,8.447494,1.957437,-0.006282,-0.033213,5.975142
0.020000,14.014792,8.680211,8.486640,1.957323,-0.005687,0.029774,5.972606
0.020000,14.052048,8.668200,8.525784,1.957210,-0.005674,0.000653,5.970063
0.020000,14.089271,8.656096,8.564926,1.957090,-0.006005,-0.016568,5.967513
0.020000,14.126461,8.643897,8.604066,1.956985,-0.005220,0.039227,5.964957
0.020000,14.163618,8.631604,8.643203,1.956866,-0.005949,-0.036432,5.962394
0.020000,14.200741,8.619217,8.682338,1.956761,-0.005277,0.033612,5.959824
0.020000,14.237830,8.606734,8.721471,1.956656,-0.005234,0.002139,5.957248
0.020000,14.274884,8.594157,8.760602,1.956542,-0.005689,-0.022768,5.954666
0.020000,14.311904,8.581484,8.799731,1.956446,-0.004811,0.043912,5.952078
0.020000,14.348889,8.568716,8.838858,1.956337,-0.005445,-0.031706,5.949483
0.020000,14.379591,8.558049,8.871360,1.625123,-16.560690,-827.762217,5.948796
0.020000,14.417624,8.544852,8.911618,2.012892,19.388454,1797.457196,5.949562
0.020000,14.455640,8.531691,8.951847,2.011447,-0.072286,-973.037010,5.950242
0.020000,14.493636,8.518564,8.992047,2.010009,-0.071908,0.018917,5.950837
0.020000,14.531613,8.505468,9.032219,2.008572,-0.071825,0.004117,5.951347
0.020000,14.569568,8.492398,9.072362,2.007141,-0.071544,0.014061,5.951771
0.020000,14.607502,8.479353,9.112476,2.005712,-0.071479,0.003243,5.952110
0.020000,14.645413,8.466327,9.152562,2.004286,-0.071300,0.008977,5.952365
0.020000,14.683299,8.453320,9.192619,2.002861,-0.071253,0.002339,5.952535
0.020000,14.721160,8.440326,9.232648,2.001437,-0.071170,0.004165,5.952620
0.020000,14.758995,8.427343,9.272648,2.000014,-0.071150,0.000999,5.952621
0.020000,14.796802,8.414368,9.312620,1.998591,-0.071151,-0.000073,5.952537
0.020000,14.834581,8.401397,9.352563,1.997168,-0.071171,-0.000984,5.952369
0.020000,14.872330,8.388427,9.392478,1.995743,-0.071243,-0.003639,5.952116
0.020000,14.910048,8.375456,9.432364,1.994317,-0.071316,-0.003614,5.951778
0.020000,14.947734,8.362480,9.472222,1.992888,-0.071449,-0.006639,5.951356
0.020000,14.985387,8.349495,9.512051,1.991456,-0.071582,-0.006695,5.950848
0.020000,15.023006,8.336499,9.551851,1.990021,-0.071770,-0.009375,5.950255
0.020000,15.060590,8.323489,9.591623,1.988581,-0.071967,-0.009833,5.949576
0.020000,15.098136,8.310461,9.631366,1.987137,-0.072214,-0.012347,5.948812
0.020000,15.135645,8.297412,9.671080,1.985688,-0.072462,-0.012444,5.947961
0.020000,15.173115,8.284339,9.710764,1.984232,-0.072787,-0.016240,5.947024
0.020000,15.210544,8.271239,9.750420,1.982771,-0.073062,-0.013761,5.946000
0.020000,15.247932,8.258109,9.790046,1.981301,-0.073501,-0.021919,5.944889
0.020000,15.285276,8.244946,9.829642,1.979826,-0.073758,-0.012840,5.943690
0.020000,15.322576,8.231746,9.869209,1.978338,-0.074366,-0.030415,5.942403
0.020000,15.359830,8.218506,9.908746,1.976847,-0.074538,-0.008582,5.941027
0.020000,15.397037,8.205224,9.948253,1.975340,-0.075396,-0.042912,5.939561
0.020000,15.434196,8.191896,9.987729,1.973832,-0.075391,0.000263,5.938006
0.020000,15.471304,8.178518,10.027175,1.972300,-0.076605,-0.060729,5.936360
0.020000,15.508361,8.165088,10.066591,1.970774,-0.076304,0.015070,5.934623
0.020000,15.545365,8.151603,10.105975,1.969215,-0.077949,-0.082262,5.932794
0.020000,15.582314,8.138059,10.145328,1.967667,-0.077385,0.028209,5.930872
0.020000,15.619207,8.124454,10.184650,1.966083,-0.079194,-0.090436,5.928857
0.020000,15.656042,8.110783,10.223940,1.964503,-0.078999,0.009740,5.926747
0.020000,15.692818,8.097044,10.263198,1.962897,-0.080304,-0.065260,5.924542
0.020000,15.729532,8.083234,10.302424,1.961280,-0.080855,-0.027545,5.922241
0.020000,15.766183,8.069349,10.341617,1.959651,-0.081419,-0.028191,5.919843
0.020000,15.802769,8.055386,10.380777,1.957992,-0.082971,-0.077613,5.917347
0.020000,15.839288,8.041342,10.419903,1.956342,-0.082522,0.022469,5.914753
0.020000,15.875739,8.027214,10.458996,1.954646,-0.084777,-0.112796,5.912058
0.020000,15.912119,8.012998,10.498055,1.952951,-0.084770,0.000369,5.909262
0.020000,15.948426,7.998691,10.537080,1.951230,-0.086020,-0.062494,5.906363
0.020000,15.984659,7.984290,10.576069,1.949480,-0.087516,-0.074805,5.903362
0.020000,16.020815,7.969792,10.615024,1.947738,-0.087110,0.020324,5.900255
0.020000,16.056892,7.955192,10.653943,1.945946,-0.089592,-0.124122,5.897043
0.020000,16.092888,7.940489,10.692826,1.944144,-0.090108,-0.025784,5.893724
0.020000,16.128800,7.925678,10.731673,1.942329,-0.090719,-0.030556,5.890297
0.020000,16.164626,7.910756,10.770482,1.940473,-0.092824,-0.105245,5.886759
0.020000,16.200364,7.895721,10.809254,1.938609,-0.093219,-0.019780,5.883111
0.020000,16.236012,7.880567,10.847989,1.936722,-0.094332,-0.055633,5.879351
0.020000,16.271566,7.865293,10.886685,1.934796,-0.096294,-0.098104,5.875476
0.020000,16.307024,7.849895,10.925342,1.932858,-0.096918,-0.031198,5.871486
0.020000,16.342383,7.834369,10.963960,1.930900,-0.097858,-0.047006,5.867379
0.020000,16.377641,7.818712,11.002538,1.928901,-0.099989,-0.106537,5.863154
0.020000,16.412795,7.802921,11.041075,1.926876,-0.101252,-0.063134,5.858810
0.020000,16.447842,7.786992,11.079572,1.924851,-0.101209,0.002114,5.854343
0.020000,16.482778,7.770922,11.118028,1.922774,-0.103885,-0.133796,5.849754
0.020000,16.517602,7.754707,11.156441,1.920670,-0.105214,-0.066458,5.845040
0.020000,16.552309,7.738344,11.194812,1.918542,-0.106355,-0.057039,5.840200
0.020000,16.586896,7.721829,11.233140,1.916404,-0.106921,-0.028320,5.835232
0.020000,16.621361,7.705160,11.271424,1.914218,-0.109319,-0.119874,5.830134
0.020000,16.655700,7.688333,11.309665,1.912004,-0.110698,-0.068951,5.824905
0.020000,16.689909,7.671343,11.347860,1.909762,-0.112083,-0.069246,5.819543
0.020000,16.723984,7.654189,11.386010,1.907504,-0.112905,-0.041113,5.814046
0.020000,16.757923,7.636866,11.424114,1.905214,-0.114487,-0.079102,5.808413
0.020000,16.791722,7.619371,11.462172,1.902888,-0.116304,-0.090831,5.802642
0.020000,16.825376,7.601701,11.500183,1.900534,-0.117688,-0.069220,5.796731
0.020000,16.858881,7.583853,11.538146,1.898153,-0.119063,-0.068736,5.790679
0.020000,16.892234,7.565822,11.576061,1.895745,-0.120424,-0.068054,5.784484
0.020000,16.925431,7.547607,11.613927,1.893314,-0.121539,-0.055753,5.778145
0.020000,16.958468,7.529202,11.651744,1.890859,-0.122725,-0.059281,5.771659
0.020000,16.991340,7.510606,11.689511,1.888370,-0.124445,-0.086009,5.765025
0.020000,17.024043,7.491815,11.727229,1.885856,-0.125705,-0.063029,5.758242
0.020000,17.056572,7.472825,11.764895,1.883318,-0.126927,-0.061059,5.751308
0.020000,17.088923,7.453634,11.802510,1.880756,-0.128102,-0.058779,5.744222
