dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.745299,10.235348,3.128999,2.018785,0.009627,-0.005614,6.230236
0.020000,8.785621,10.233188,3.169378,2.018980,0.009725,0.004890,6.229108
0.020000,8.825944,10.230983,3.209762,2.019173,0.009657,-0.003408,6.227968
0.020000,8.866269,10.228731,3.250149,2.019367,0.009711,0.002703,6.226817
0.020000,8.906595,10.226432,3.290540,2.019561,0.009685,-0.001304,6.225655
0.020000,8.946922,10.224085,3.330935,2.019755,0.009697,0.000621,6.224481
0.020000,8.987250,10.221691,3.371334,2.019949,0.009711,0.000687,6.223295
0.020000,9.027578,10.219249,3.411737,2.020143,0.009684,-0.001346,6.222098
0.020000,9.067908,10.216758,3.452144,2.020337,0.009735,0.002556,6.220890
0.020000,9.108239,10.214217,3.492555,2.020531,0.009672,-0.003190,6.219670
0.020000,9.148571,10.211627,3.532969,2.020726,0.009757,0.004294,6.218438
0.020000,9.188903,10.208987,3.573388,2.020919,0.009659,-0.004900,6.217195
0.020000,9.229235,10.206296,3.613810,2.021115,0.009777,0.005892,6.215940
0.020000,9.269568,10.203555,3.654236,2.021308,0.009648,-0.006470,6.214674
0.020000,9.309902,10.200761,3.694666,2.021504,0.009795,0.007342,6.213396
0.020000,9.350235,10.197915,3.735100,2.021697,0.009643,-0.007564,6.212107
0.020000,9.390569,10.195017,3.775538,2.021892,0.009797,0.007661,6.210806
0.020000,9.430903,10.192066,3.815980,2.022086,0.009654,-0.007149,6.209493
0.020000,9.471237,10.189062,3.856425,2.022281,0.009781,0.006357,6.208169
0.020000,9.511571,10.186003,3.896875,2.022475,0.009671,-0.005509,6.206833
0.020000,9.551904,10.182891,3.937328,2.022670,0.009765,0.004727,6.205486
0.020000,9.592237,10.179723,3.977785,2.022864,0.009685,-0.003997,6.204127
0.020000,9.632570,10.176500,4.018246,2.023059,0.009750,0.003225,6.202757
0.020000,9.672902,10.173221,4.058712,2.023252,0.009697,-0.002621,6.201375
0.020000,9.713233,10.169886,4.099180,2.023447,0.009734,0.001859,6.199982
0.020000,9.753564,10.166494,4.139653,2.023641,0.009707,-0.001385,6.198577
0.020000,9.793893,10.163045,4.180130,2.023836,0.009719,0.000634,6.197161
0.020000,9.834221,10.159538,4.220611,2.024030,0.009713,-0.000297,6.195733
0.020000,9.874549,10.155973,4.261095,2.024224,0.009705,-0.000444,6.194293
0.020000,9.914875,10.152350,4.301583,2.024418,0.009717,0.000638,6.192842
0.020000,9.955199,10.148667,4.342076,2.024612,0.009690,-0.001369,6.191379
0.020000,9.995522,10.144925,4.382572,2.024807,0.009718,0.001414,6.189905
0.020000,10.035843,10.141122,4.423072,2.025000,0.009676,-0.002136,6.188419
0.020000,10.076162,10.137260,4.463576,2.025194,0.009716,0.002025,6.186922
0.020000,10.116480,10.133336,4.504083,2.025388,0.009661,-0.002737,6.185413
0.020000,10.156795,10.129351,4.544595,2.025582,0.009711,0.002465,6.183893
0.020000,10.197108,10.125304,4.585111,2.025775,0.009647,-0.003167,6.182361
0.020000,10.237418,10.121194,4.625630,2.025969,0.009702,0.002727,6.180818
0.020000,10.277726,10.117022,4.666153,2.026162,0.009633,-0.003419,6.179263
0.020000,10.318031,10.112786,4.706680,2.026355,0.009690,0.002804,6.177697
0.020000,10.358333,10.108487,4.747211,2.026548,0.009621,-0.003418,6.176120
0.020000,10.398633,10.104123,4.787746,2.026741,0.009671,0.002487,6.174530
0.020000,10.438929,10.099695,4.828285,2.026933,0.009612,-0.002944,6.172930
0.020000,10.479221,10.095201,4.868827,2.027126,0.009645,0.001670,6.171318
0.020000,10.519511,10.090642,4.909374,2.027318,0.009603,-0.002128,6.169694
0.020000,10.559796,10.086017,4.949924,2.027511,0.009620,0.000837,6.168059
0.020000,10.600078,10.081326,4.990478,2.027703,0.009590,-0.001467,6.166413
0.020000,10.640356,10.076567,5.031036,2.027894,0.009593,0.000161,6.164756
0.020000,10.680629,10.071741,5.071598,2.028086,0.009574,-0.000970,6.163086
0.020000,10.720899,10.066847,5.112163,2.028277,0.009567,-0.000349,6.161406
0.020000,10.761163,10.061885,5.152732,2.028468,0.009554,-0.000646,6.159714
0.020000,10.801423,10.056854,5.193306,2.028659,0.009540,-0.000684,6.158011
0.020000,10.841679,10.051753,5.233883,2.028850,0.009530,-0.000508,6.156297
0.020000,10.881929,10.046583,5.274463,2.029040,0.009514,-0.000832,6.154571
0.020000,10.922173,10.041343,5.315048,2.029230,0.009502,-0.000566,6.152834
0.020000,10.962413,10.036032,5.355636,2.029420,0.009487,-0.000779,6.151085
0.020000,11.002647,10.030650,5.396229,2.029609,0.009470,-0.000835,6.149326
0.020000,11.042875,10.025196,5.436825,2.029798,0.009460,-0.000511,6.147555
0.020000,11.083097,10.019671,5.477424,2.029987,0.009433,-0.001330,6.145773
0.020000,11.123312,10.014073,5.518028,2.030176,0.009433,-0.000011,6.143980
0.020000,11.163522,10.008402,5.558635,2.030364,0.009392,-0.002069,6.142175
0.020000,11.203725,10.002658,5.599246,2.030552,0.009406,0.000739,6.140360
0.020000,11.243921,9.996840,5.639861,2.030739,0.009345,-0.003072,6.138533
0.020000,11.284109,9.990948,5.680479,2.030926,0.009380,0.001760,6.136695
0.020000,11.324291,9.984982,5.721102,2.031112,0.009293,-0.004360,6.134846
0.020000,11.364465,9.978940,5.761728,2.031299,0.009355,0.003076,6.132986
0.020000,11.404632,9.972823,5.802357,2.031484,0.009235,-0.005958,6.131115
0.020000,11.444791,9.966630,5.842991,2.031670,0.009330,0.004712,6.129233
0.020000,11.484941,9.960360,5.883628,2.031854,0.009172,-0.007893,6.127340
0.020000,11.525083,9.954014,5.924269,2.032040,0.009297,0.006269,6.125436
0.020000,11.565217,9.947591,5.964913,2.032222,0.009119,-0.008914,6.123521
0.020000,11.605342,9.941089,6.005561,2.032407,0.009249,0.006510,6.121595
0.020000,11.645458,9.934510,6.046213,2.032589,0.009076,-0.008662,6.119659
0.020000,11.685564,9.927853,6.086868,2.032772,0.009190,0.005715,6.117711
0.020000,11.725661,9.921116,6.127527,2.032953,0.009034,-0.007813,6.115753
0.020000,11.765749,9.914300,6.168190,2.033136,0.009124,0.004529,6.113784
0.020000,11.805826,9.907404,6.208857,2.033316,0.008993,-0.006555,6.111804
0.020000,11.845893,9.900429,6.249526,2.033497,0.009051,0.002908,6.109813
0.020000,11.885950,9.893372,6.290200,2.033676,0.008955,-0.004841,6.107812
0.020000,11.925996,9.886235,6.330877,2.033855,0.008971,0.000804,6.105800
0.020000,11.966031,9.879016,6.371558,2.034033,0.008918,-0.002623,6.103778
0.020000,12.006055,9.871715,6.412242,2.034211,0.008882,-0.001833,6.101744
0.020000,12.046067,9.864332,6.452930,2.034389,0.008885,0.000156,6.099701
0.020000,12.086068,9.856867,6.493621,2.034564,0.008784,-0.005061,6.097647
0.020000,12.126057,9.849319,6.534316,2.034742,0.008855,0.003554,6.095582
0.020000,12.166033,9.841687,6.575014,2.034915,0.008676,-0.008944,6.093507
0.020000,12.205997,9.833971,6.615716,2.035092,0.008829,0.007639,6.091422
0.020000,12.245948,9.826171,6.656421,2.035263,0.008558,-0.013549,6.089326
0.020000,12.285886,9.818287,6.697130,2.035439,0.008807,0.012480,6.087220
0.020000,12.325810,9.810317,6.737842,2.035607,0.008428,-0.018951,6.085104
0.020000,12.365721,9.802263,6.778558,2.035783,0.008756,0.016412,6.082978
0.020000,12.405618,9.794122,6.819277,2.035950,0.008356,-0.019996,6.080841
0.020000,12.445501,9.785895,6.859999,2.036123,0.008652,0.014777,6.078695
0.020000,12.485369,9.777582,6.900725,2.036289,0.008322,-0.016510,6.076538
0.020000,12.525223,9.769182,6.941454,2.036460,0.008519,0.009878,6.074371
0.020000,12.565061,9.760695,6.982187,2.036625,0.008294,-0.011261,6.072195
0.020000,12.604885,9.752120,7.022923,2.036793,0.008373,0.003941,6.070008
0.020000,12.644692,9.743458,7.063662,2.036958,0.008274,-0.004924,6.067812
0.020000,12.684484,9.734707,7.104404,2.037123,0.008212,-0.003142,6.065606
0.020000,12.724259,9.725867,7.145150,2.037288,0.008264,0.002615,6.063390
0.020000,12.764018,9.716938,7.185899,2.037449,0.008034,-0.011485,6.061164
0.020000,12.803760,9.707920,7.226651,2.037614,0.008264,0.011475,6.058929
0.020000,12.843484,9.698812,7.267407,2.037771,0.007840,-0.021212,6.056685
0.020000,12.883192,9.689615,7.308165,2.037936,0.008258,0.020925,6.054430
0.020000,12.922881,9.680326,7.348927,2.038089,0.007661,-0.029875,6.052167
0.020000,12.962553,9.670947,7.389692,2.038252,0.008150,0.024450,6.049894
0.020000,13.002205,9.661477,7.430460,2.038405,0.007659,-0.024547,6.047611
0.020000,13.041840,9.651916,7.471232,2.038564,0.007939,0.014014,6.045319
0.020000,13.081455,9.642263,7.512006,2.038717,0.007671,-0.013382,6.043018
0.020000,13.121051,9.632517,7.552783,2.038872,0.007706,0.001760,6.040708
0.020000,13.160627,9.622680,7.593564,2.039026,0.007700,-0.000315,6.038389
0.020000,13.200183,9.612750,7.634347,2.039175,0.007451,-0.012479,6.036061
0.020000,13.239719,9.602726,7.675134,2.039329,0.007747,0.014830,6.033724
0.020000,13.279234,9.592610,7.715923,2.039473,0.007169,-0.028887,6.031378
0.020000,13.318728,9.582400,7.756716,2.039627,0.007725,0.027768,6.029023
0.020000,13.358201,9.572096,7.797511,2.039768,0.007040,-0.034244,6.026660
0.020000,13.397652,9.561698,7.838310,2.039919,0.007524,0.024216,6.024288
0.020000,13.437081,9.551205,7.879111,2.040061,0.007103,-0.021068,6.021907
0.020000,13.476487,9.540618,7.919915,2.040205,0.007209,0.005312,6.019518
0.020000,13.515871,9.529935,7.960722,2.040349,0.007190,-0.000933,6.017120
0.020000,13.555232,9.519157,8.001532,2.040486,0.006862,-0.016409,6.014714
0.020000,13.594570,9.508284,8.042344,2.040632,0.007305,0.022138,6.012299
0.020000,13.633883,9.497315,8.083160,2.040762,0.006481,-0.041184,6.009877
0.020000,13.673173,9.486250,8.123978,2.040906,0.007209,0.036386,6.007446
0.020000,13.712438,9.475088,8.164798,2.041037,0.006544,-0.033251,6.005007
0.020000,13.751678,9.463830,8.205622,2.041174,0.006841,0.014852,6.002560
0.020000,13.790894,9.452474,8.246448,2.041307,0.006696,-0.007257,6.000106
0.020000,13.830083,9.441022,8.287277,2.041436,0.006405,-0.014537,5.997643
0.020000,13.869247,9.429472,8.328108,2.041573,0.006884,0.023922,5.995173
0.020000,13.908385,9.417825,8.368942,2.041692,0.005927,-0.047845,5.992695
0.020000,13.947496,9.406080,8.409779,2.041827,0.006759,0.041618,5.990209
0.020000,13.986580,9.394237,8.450618,2.041949,0.006105,-0.032706,5.987716
0.020000,14.025637,9.382296,8.491459,2.042074,0.006267,0.008108,5.985216
0.020000,14.064666,9.370256,8.532303,2.042201,0.006351,0.004218,5.982708
0.020000,14.103667,9.358117,8.573149,2.042316,0.005713,-0.031922,5.980193
0.020000,14.142639,9.345880,8.613998,2.042444,0.006414,0.035048,5.977671
0.020000,14.181583,9.333543,8.654849,2.042555,0.005567,-0.042337,5.975142
0.020000,14.220498,9.321107,8.695703,2.042676,0.006033,0.023310,5.972606
0.020000,14.259383,9.308572,8.736559,2.042794,0.005891,-0.007146,5.970063
0.020000,14.298239,9.295937,8.777417,2.042902,0.005387,-0.025195,5.967513
0.020000,14.337064,9.283202,8.818277,2.043022,0.006046,0.032976,5.964957
0.020000,14.375858,9.270367,8.859140,2.043125,0.005125,-0.046074,5.962394
0.020000,14.414622,9.257432,8.900005,2.043238,0.005664,0.026983,5.959824
0.020000,14.453354,9.244396,8.940871,2.043349,0.005546,-0.005939,5.957248
0.020000,14.492054,9.231260,8.981740,2.043447,0.004905,-0.032021,5.954666
0.020000,14.530723,9.218023,9.022612,2.043560,0.005656,0.037555,5.952078
0.020000,14.569358,9.204686,9.063485,2.043657,0.004826,-0.041488,5.949483
0.020000,14.600497,9.193867,9.096450,1.648241,-19.770810,-988.781819,5.948796
0.020000,14.638043,9.180838,9.136192,1.987110,16.943464,1835.713682,5.949562
0.020000,14.675626,9.167828,9.175963,1.988553,0.072138,-843.566291,5.950242
0.020000,14.713244,9.154831,9.215763,1.989994,0.072042,-0.004808,5.950837
0.020000,14.750897,9.141847,9.255591,1.991428,0.071712,-0.016495,5.951347
0.020000,14.788582,9.128870,9.295448,1.992861,0.071638,-0.003698,5.951771
0.020000,14.826300,9.115899,9.335334,1.994289,0.071408,-0.011484,5.952110
0.020000,14.864048,9.102929,9.375249,1.995716,0.071351,-0.002848,5.952365
0.020000,14.901827,9.089959,9.415191,1.997140,0.071221,-0.006509,5.952535
0.020000,14.939633,9.076984,9.455163,1.998564,0.071186,-0.001753,5.952620
0.020000,14.977467,9.064001,9.495162,1.999987,0.071147,-0.001970,5.952621
0.020000,15.015328,9.051007,9.535191,2.001410,0.071145,-0.000102,5.952537
0.020000,15.053214,9.038000,9.575247,2.002833,0.071183,0.001930,5.952369
0.020000,15.091124,9.024975,9.615332,2.004258,0.071227,0.002215,5.952116
0.020000,15.129057,9.011930,9.655446,2.005685,0.071331,0.005191,5.951778
0.020000,15.167013,8.998861,9.695588,2.007113,0.071433,0.005106,5.951356
0.020000,15.204989,8.985765,9.735759,2.008545,0.071594,0.008010,5.950848
0.020000,15.242985,8.972638,9.775959,2.009980,0.071759,0.008277,5.950255
0.020000,15.281000,8.959479,9.816187,2.011420,0.071975,0.010790,5.949576
0.020000,15.319033,8.946282,9.856445,2.012864,0.072200,0.011234,5.948812
0.020000,15.357082,8.933045,9.896731,2.014313,0.072482,0.014129,5.947961
0.020000,15.395147,8.919764,9.937046,2.015768,0.072748,0.013283,5.947024
0.020000,15.433227,8.906437,9.977391,2.017231,0.073124,0.018817,5.946000
0.020000,15.471320,8.893059,10.017765,2.018699,0.073395,0.013543,5.944889
0.020000,15.509426,8.879627,10.058168,2.020177,0.073912,0.025829,5.943690
0.020000,15.547543,8.866138,10.098601,2.021660,0.074131,0.010949,5.942403
0.020000,15.585670,8.852588,10.139065,2.023157,0.074857,0.036317,5.941027
0.020000,15.623806,8.838974,10.179558,2.024656,0.074942,0.004266,5.939561
0.020000,15.661950,8.825293,10.220081,2.026175,0.075974,0.051592,5.938006
0.020000,15.700100,8.811540,10.260635,2.027691,0.075816,-0.007896,5.936360
0.020000,15.738257,8.797711,10.301220,2.029237,0.077278,0.073113,5.934623
0.020000,15.776417,8.783805,10.341835,2.030773,0.076800,-0.023935,5.932794
0.020000,15.814581,8.769816,10.382482,2.032346,0.078661,0.093059,5.930872
0.020000,15.852746,8.755741,10.423160,2.033909,0.078136,-0.026241,5.928857
0.020000,15.890913,8.741576,10.463870,2.035504,0.079745,0.080419,5.926747
0.020000,15.929078,8.727318,10.504612,2.037101,0.079864,0.005980,5.924542
0.020000,15.967242,8.712962,10.545387,2.038718,0.080828,0.048192,5.922241
0.020000,16.005402,8.698505,10.586194,2.040354,0.081843,0.050761,5.919843
0.020000,16.043558,8.683943,10.627034,2.041992,0.081892,0.002428,5.917347
0.020000,16.081708,8.669272,10.667907,2.043674,0.084091,0.109984,5.914753
0.020000,16.119850,8.654489,10.708814,2.045345,0.083530,-0.028051,5.912058
0.020000,16.157983,8.639588,10.749755,2.047053,0.085397,0.093342,5.909262
0.020000,16.196105,8.624566,10.790731,2.048773,0.086012,0.030759,5.906363
0.020000,16.234215,8.609418,10.831741,2.050502,0.086429,0.020821,5.903362
0.020000,16.272312,8.594142,10.872786,2.052280,0.088910,0.124062,5.900255
0.020000,16.310393,8.578731,10.913867,2.054048,0.088411,-0.024931,5.897043
0.020000,16.348457,8.563183,10.954984,2.055849,0.090045,0.081656,5.893724
0.020000,16.386502,8.547492,10.996138,2.057682,0.091641,0.079817,5.890297
0.020000,16.424526,8.531655,11.037328,2.059516,0.091713,0.003628,5.886759
0.020000,16.462528,8.515667,11.078556,2.061389,0.093656,0.097111,5.883111
0.020000,16.500505,8.499524,11.119822,2.063287,0.094896,0.062026,5.879351
0.020000,16.538455,8.483220,11.161126,2.065193,0.095285,0.019448,5.875476
0.020000,16.576376,8.466752,11.202468,2.067136,0.097154,0.093443,5.871486
0.020000,16.614267,8.450115,11.243850,2.069111,0.098741,0.079328,5.867379
0.020000,16.652124,8.433304,11.285272,2.071093,0.099100,0.017960,5.863154
0.020000,16.689945,8.416314,11.326734,2.073101,0.100434,0.066690,5.858810
0.020000,16.727729,8.399141,11.368238,2.075166,0.103220,0.139336,5.854343
0.020000,16.765472,8.381780,11.409782,2.077228,0.103121,-0.004973,5.849754
0.020000,16.803172,8.364226,11.451369,2.079318,0.104507,0.069294,5.845040
0.020000,16.840825,8.346474,11.492997,2.081441,0.106131,0.081232,5.840200
0.020000,16.878431,8.328518,11.534670,2.083609,0.108413,0.114086,5.835232
0.020000,16.915985,8.310355,11.576385,2.085784,0.108730,0.015866,5.830134
0.020000,16.953484,8.291978,11.618145,2.087987,0.110172,0.072062,5.824905
0.020000,16.990925,8.273384,11.659949,2.090220,0.111621,0.072473,5.819543
0.020000,17.028305,8.254566,11.701799,2.092494,0.113697,0.103800,5.814046
0.020000,17.065622,8.235519,11.743695,2.094792,0.114944,0.062369,5.808413
0.020000,17.102870,8.216239,11.785637,2.097111,0.115926,0.049072,5.802642
0.020000,17.140046,8.196719,11.827626,2.099458,0.117368,0.072099,5.796731
0.020000,17.177147,8.176955,11.869663,2.101834,0.118799,0.071556,5.790679
0.020000,17.214168,8.156942,11.911748,2.104239,0.120215,0.070777,5.784484
0.020000,17.251106,8.136673,11.953881,2.106676,0.121864,0.082454,5.778145
0.020000,17.287957,8.116144,11.996064,2.109144,0.123385,0.076083,5.771659
0.020000,17.324715,8.095349,12.038297,2.111628,0.124248,0.043113,5.765025
0.020000,17.361376,8.074283,12.080580,2.114139,0.125546,0.064942,5.758242
0.020000,17.397936,8.052941,12.122913,2.116675,0.126802,0.062785,5.751308
0.020000,17.434389,8.031316,12.165298,2.119236,0.128008,0.060301,5.744222
0.020000,17.470731,8.009405,12.207734,2.121819,0.129158,0.057474,5.736982
0.020000,17.506956,7.987201,12.250223,2.124424,0.130243,0.054287,5.729588
0.020000,17.543059,7.964699,12.292764,2.127049,0.131258,0.050726,5.722038
0.020000,17.579033,7.941894,12.335358,2.129693,0.132193,0.046774,5.714330
0.020000,17.614874,7.918780,12.378005,2.132353,0.133042,0.042418,5.706464
0.020000,17.650575,7.895354,12.420705,2.135029,0.133795,0.037642,5.698440
0.020000,17.686129,7.871609,12.463460,2.137718,0.134443,0.032433,5.690255
0.020000,17.721530,7.847540,12.506268,2.140418,0.134979,0.026780,5.681910
0.020000,17.756772,7.823143,12.549130,2.143126,0.135392,0.020671,5.673404
0.020000,17.791848,7.798414,12.592047,2.145839,0.135674,0.014097,5.664737
