dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.251735,1.640801,3.678114,1.909418,-1.047239,-0.263008,3.716004
0.020000,3.219963,1.620382,3.715881,1.888345,-1.053609,-0.318519,3.709369
0.020000,3.188403,1.600422,3.753224,1.867127,-1.060909,-0.364969,3.701473
0.020000,3.157037,1.580956,3.790139,1.845755,-1.068599,-0.384489,3.692308
0.020000,3.125849,1.562023,3.826623,1.824230,-1.076251,-0.382630,3.681863
0.020000,3.094827,1.543658,3.862675,1.802564,-1.083291,-0.351964,3.670130
0.020000,3.063957,1.525895,3.898290,1.780786,-1.088941,-0.282525,3.657104
0.020000,3.033229,1.508768,3.933469,1.758935,-1.092525,-0.179204,3.642779
0.020000,3.002633,1.492311,3.968211,1.737075,-1.093020,-0.024729,3.627155
0.020000,2.973101,1.477023,4.001464,1.662696,-3.718943,-131.296161,3.612897
0.020000,2.939499,1.460046,4.039111,1.882342,10.982295,735.061900,3.605906
0.020000,2.905820,1.443328,4.076712,1.880043,-0.114914,-554.860472,3.598777
0.020000,2.872062,1.426872,4.114267,1.877732,-0.115567,-0.032616,3.591512
0.020000,2.838227,1.410685,4.151775,1.875410,-0.116097,-0.026535,3.584108
0.020000,2.804314,1.394771,4.189237,1.873081,-0.116444,-0.017311,3.576566
0.020000,2.770323,1.379134,4.226651,1.870743,-0.116888,-0.022219,3.568885
0.020000,2.736254,1.363782,4.264019,1.868401,-0.117140,-0.012621,3.561065
0.020000,2.702109,1.348717,4.301341,1.866055,-0.117261,-0.006047,3.553105
0.020000,2.667886,1.333945,4.338615,1.863709,-0.117331,-0.003478,3.545006
0.020000,2.633588,1.319472,4.375842,1.861363,-0.117302,0.001425,3.536768
0.020000,2.599213,1.305302,4.413022,1.859020,-0.117127,0.008770,3.528390
0.020000,2.564764,1.291441,4.450156,1.856684,-0.116828,0.014971,3.519874
0.020000,2.530240,1.277892,4.487243,1.854356,-0.116397,0.021517,3.511219
0.020000,2.495664,1.264670,4.524262,1.850915,-0.172047,-2.782508,3.502432
0.020000,2.461186,1.251834,4.561051,1.839472,-0.572160,-20.005649,3.493553
0.020000,2.427048,1.239468,4.597359,1.815422,-1.202494,-31.516668,3.484647
0.020000,2.393362,1.227605,4.633074,1.785710,-1.485606,-14.155596,3.475749
0.020000,2.360132,1.216233,4.668196,1.756117,-1.479652,0.297658,3.466867
0.020000,2.327361,1.205342,4.702729,1.726642,-1.473740,0.295617,3.458007
0.020000,2.295054,1.194922,4.736674,1.697284,-1.467871,0.293474,3.449177
0.020000,2.263215,1.184961,4.770035,1.668043,-1.462073,0.289896,3.440382
0.020000,2.231847,1.175449,4.802814,1.638916,-1.456340,0.286616,3.431631
0.020000,2.200955,1.166375,4.835012,1.609902,-1.450715,0.281293,3.422930
0.020000,2.170540,1.157727,4.866632,1.580999,-1.445159,0.277766,3.414284
0.020000,2.140608,1.149494,4.897676,1.552204,-1.439746,0.270658,3.405702
0.020000,2.111160,1.141665,4.928146,1.523515,-1.434440,0.265329,3.397188
0.020000,2.082201,1.134228,4.958045,1.494929,-1.429272,0.258373,3.388750
0.020000,2.053734,1.127171,4.987373,1.466445,-1.424244,0.251425,3.380392
0.020000,2.025761,1.120484,5.016135,1.438057,-1.419362,0.244070,3.372122
0.020000,1.998286,1.114153,5.044330,1.409764,-1.414650,0.235609,3.363945
0.020000,1.971310,1.108169,5.071961,1.381563,-1.410085,0.228268,3.355865
0.020000,1.944838,1.102518,5.099030,1.353449,-1.405688,0.219832,3.347888
0.020000,1.918870,1.097191,5.125538,1.325419,-1.401509,0.208927,3.340020
0.020000,1.893410,1.092174,5.151488,1.297470,-1.397437,0.203641,3.332265
0.020000,1.868461,1.087457,5.176880,1.269598,-1.393575,0.193082,3.324627
0.020000,1.844023,1.083028,5.201716,1.241800,-1.389944,0.181524,3.317111
0.020000,1.820099,1.078876,5.225997,1.214072,-1.386402,0.177118,3.309722
0.020000,1.796691,1.074990,5.249725,1.186410,-1.383082,0.166027,3.302462
0.020000,1.773801,1.071360,5.272902,1.158810,-1.380012,0.153486,3.295336
0.020000,1.751430,1.067973,5.295527,1.131270,-1.376991,0.151038,3.288348
0.020000,1.729581,1.064819,5.317603,1.103785,-1.374221,0.138484,3.281500
0.020000,1.708254,1.061889,5.339130,1.076352,-1.371647,0.128739,3.274796
0.020000,1.687452,1.059171,5.360109,1.048969,-1.369175,0.123584,3.268238
0.020000,1.667175,1.056655,5.380542,1.021630,-1.366929,0.112316,3.261830
0.020000,1.647424,1.054331,5.400429,0.994335,-1.364763,0.108281,3.255573
0.020000,1.628202,1.052190,5.419770,0.967078,-1.362879,0.094212,3.249471
0.020000,1.609508,1.050222,5.438567,0.939857,-1.361044,0.091736,3.243525
0.020000,1.591344,1.048417,5.456821,0.912669,-1.359390,0.082717,3.237737
0.020000,1.573711,1.046766,5.474531,0.885512,-1.357825,0.078212,3.232109
0.020000,1.556609,1.045261,5.491699,0.858384,-1.356444,0.069063,3.226643
0.020000,1.540040,1.043893,5.508324,0.831281,-1.355145,0.064946,3.221341
0.020000,1.524004,1.042653,5.524408,0.804199,-1.354070,0.053767,3.216203
0.020000,1.508501,1.041533,5.539951,0.777140,-1.352956,0.055711,3.211230
0.020000,1.493533,1.040525,5.554953,0.750098,-1.352117,0.041931,3.206425
0.020000,1.479100,1.039621,5.569414,0.723075,-1.351132,0.049244,3.201788
0.020000,1.465202,1.038815,5.583336,0.696065,-1.350507,0.031280,3.197319
0.020000,1.451840,1.038098,5.596717,0.669068,-1.349826,0.034021,3.193020
0.020000,1.439014,1.037465,5.609559,0.642085,-1.349179,0.032344,3.188892
0.020000,1.426724,1.036907,5.621861,0.615110,-1.348740,0.021952,3.184934
0.020000,1.414972,1.036420,5.633624,0.588144,-1.348307,0.021677,3.181148
0.020000,1.403756,1.035996,5.644848,0.561187,-1.347841,0.023274,3.177534
0.020000,1.393077,1.035631,5.655532,0.534235,-1.347604,0.011879,3.174092
0.020000,1.382936,1.035318,5.665678,0.507288,-1.347373,0.011529,3.170823
0.020000,1.373333,1.035052,5.675285,0.480347,-1.347021,0.017626,3.167726
0.020000,1.364268,1.034828,5.684353,0.453408,-1.346943,0.003886,3.164803
0.020000,1.355740,1.034642,5.692883,0.426474,-1.346701,0.012097,3.162053
0.020000,1.347751,1.034489,5.700873,0.399540,-1.346691,0.000480,3.159476
0.020000,1.340300,1.034364,5.708326,0.372611,-1.346475,0.010836,3.157073
0.020000,1.333387,1.034265,5.715239,0.345680,-1.346531,-0.002838,3.154843
0.020000,1.327012,1.034187,5.721614,0.318752,-1.346434,0.004850,3.152787
0.020000,1.321176,1.034127,5.727451,0.291824,-1.346363,0.003591,3.150905
0.020000,1.315878,1.034082,5.732749,0.264897,-1.346390,-0.001381,3.149196
0.020000,1.311119,1.034050,5.737508,0.237969,-1.346379,0.000552,3.147662
0.020000,1.306898,1.034027,5.741729,0.211042,-1.346347,0.001602,3.146300
0.020000,1.303216,1.034012,5.745411,0.184114,-1.346382,-0.001744,3.145113
0.020000,1.300072,1.034003,5.748555,0.157186,-1.346439,-0.002838,3.144099
0.020000,1.297467,1.033997,5.751160,0.130259,-1.346314,0.006218,3.143259
0.020000,1.295401,1.033994,5.753227,0.103329,-1.346501,-0.009339,3.142593
0.020000,1.293873,1.033993,5.754755,0.076402,-1.346358,0.007168,3.142100
0.020000,1.292883,1.033993,5.755744,0.049472,-1.346502,-0.007204,3.141781
0.020000,1.292410,1.033993,5.756217,0.023641,-1.291536,2.748279,3.141629
0.020000,1.292298,1.033993,5.756330,0.005636,-0.900249,19.564366,3.141593
0.020000,1.292298,1.033993,5.756330,0.000000,-0.281822,30.921331,3.141593
