dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.555361,3.330760,2.875370,2.286032,0.578930,-607.895960,6.161478
0.020000,4.600934,3.324778,2.921334,2.298206,0.608740,1.490487,6.143755
0.020000,4.646643,3.317935,2.967553,2.310930,0.636168,1.371416,6.125276
0.020000,4.692477,3.310186,3.014037,2.324215,0.664279,1.405536,6.106007
0.020000,4.738421,3.301485,3.060798,2.338038,0.691112,1.341667,6.085916
0.020000,4.784459,3.291784,3.107846,2.352427,0.719492,1.418975,6.064970
0.020000,4.830569,3.281033,3.155193,2.367354,0.746325,1.341640,6.043137
0.020000,4.876726,3.269180,3.202848,2.382750,0.769816,1.174561,6.020388
0.020000,4.922901,3.256173,3.250820,2.398564,0.790690,1.043703,5.996699
0.020000,4.969057,3.241959,3.299115,2.414759,0.809731,0.952058,5.972048
0.020000,5.015153,3.226484,3.347740,2.431244,0.824251,0.725998,5.946417
0.020000,5.061143,3.209696,3.396697,2.447882,0.831898,0.382357,5.919797
0.020000,5.106969,3.191544,3.445988,2.464532,0.832513,0.030756,5.892186
0.020000,5.152572,3.171982,3.495610,2.481086,0.827721,-0.239623,5.863591
0.020000,5.197882,3.150965,3.545556,2.497331,0.812256,-0.773249,5.834031
0.020000,5.242822,3.128456,3.595818,2.513082,0.787523,-1.236635,5.803535
0.020000,5.287307,3.104425,3.646379,2.528079,0.749867,-1.882797,5.772147
0.020000,5.331249,3.078850,3.697222,2.542143,0.703185,-2.334109,5.739923
0.020000,5.374552,3.051719,3.748322,2.554987,0.642209,-3.048822,5.706935
0.020000,5.417115,3.023033,3.799650,2.566391,0.570185,-3.601180,5.673269
0.020000,5.458837,2.992803,3.851172,2.576115,0.486230,-4.197742,5.639025
0.020000,5.499616,2.961057,3.902851,2.583965,0.392462,-4.688392,5.604314
0.020000,5.539351,2.927834,3.954646,2.589735,0.288509,-5.197688,5.569260
0.020000,5.577947,2.893186,4.006512,2.593311,0.178788,-5.486052,5.533994
0.020000,5.615220,2.857273,4.058271,2.587954,-0.267810,-22.329888,5.498742
0.020000,5.650878,2.820419,4.109551,2.563997,-1.197878,-46.503368,5.463862
0.020000,5.684720,2.782933,4.160055,2.525171,-1.941313,-37.171777,5.429656
0.020000,5.716713,2.744992,4.209683,2.481426,-2.187245,-12.296609,5.396277
0.020000,5.746878,2.706731,4.258405,2.436093,-2.266632,-3.969336,5.363817
0.020000,5.775251,2.668276,4.306195,2.389474,-2.330964,-3.216586,5.332355
0.020000,5.801880,2.629745,4.353032,2.341861,-2.380628,-2.483200,5.301949
0.020000,5.826821,2.591247,4.398903,2.293541,-2.416021,-1.769648,5.272641
0.020000,5.850138,2.552882,4.443798,2.244763,-2.438888,-1.143365,5.244458
0.020000,5.871902,2.514739,4.487713,2.195775,-2.449383,-0.524760,5.217413
0.020000,5.892185,2.476897,4.530649,2.146772,-2.450176,-0.039618,5.191506
0.020000,5.911063,2.439425,4.572607,2.097930,-2.442115,0.403014,5.166729
