dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.400946,1.336637,3.000000,2.000000,0.000000,0.000000,3.709369
0.020000,3.367140,1.315257,3.040000,2.000000,0.000000,0.000000,3.701473
0.020000,3.333152,1.294165,3.080000,2.000000,0.000000,0.000000,3.692308
0.020000,3.298960,1.273408,3.120000,2.000000,0.000000,0.000000,3.681863
0.020000,3.264539,1.253031,3.160000,2.000000,0.000000,0.000000,3.670130
0.020000,3.229869,1.233082,3.200000,2.000000,0.000000,0.000000,3.657104
0.020000,3.194930,1.213609,3.240000,2.000000,0.000000,0.000000,3.642779
0.020000,3.159702,1.194662,3.280000,2.000000,0.000000,0.000000,3.627155
0.020000,3.125911,1.177164,3.320000,2.000000,0.000000,0.000000,3.612897
0.020000,3.090209,1.159127,3.360000,2.000000,0.000000,0.000000,3.605906
0.020000,3.054381,1.141342,3.400000,2.000000,0.000000,0.000000,3.598777
0.020000,3.018425,1.123815,3.440000,2.000000,0.000000,0.000000,3.591512
0.020000,2.982342,1.106552,3.480000,2.000000,0.000000,0.000000,3.584108
0.020000,2.946131,1.089560,3.520000,2.000000,0.000000,0.000000,3.576566
0.020000,2.909792,1.072843,3.560000,2.000000,0.000000,0.000000,3.568885
0.020000,2.873324,1.056409,3.600000,2.000000,0.000000,0.000000,3.561065
0.020000,2.836727,1.040263,3.640000,2.000000,0.000000,0.000000,3.553105
0.020000,2.800002,1.024411,3.680000,2.000000,0.000000,0.000000,3.545006
0.020000,2.763149,1.008860,3.720000,2.000000,0.000000,0.000000,3.536768
0.020000,2.726168,0.993616,3.760000,2.000000,0.000000,0.000000,3.528390
0.020000,2.689060,0.978684,3.800000,2.000000,0.000000,0.000000,3.519874
0.020000,2.651824,0.964072,3.840000,2.000000,0.000000,0.000000,3.511219
0.020000,2.614486,0.949794,3.879976,1.997570,-0.121510,-6.075480,3.502432
0.020000,2.577208,0.935915,3.919754,1.980214,-0.867778,-37.313433,3.493553
0.020000,2.540252,0.922529,3.959059,1.950363,-1.492537,-31.237953,3.484647
0.020000,2.503741,0.909670,3.997768,1.920513,-1.492537,0.000000,3.475749
0.020000,2.467683,0.897330,4.035880,1.890662,-1.492537,-0.000000,3.466867
0.020000,2.432083,0.885499,4.073395,1.860811,-1.492537,0.000000,3.458007
0.020000,2.396947,0.874167,4.110312,1.830961,-1.492537,0.000000,3.449177
0.020000,2.362283,0.863322,4.146633,1.801110,-1.492537,-0.000000,3.440382
0.020000,2.328097,0.852956,4.182357,1.771259,-1.492537,0.000000,3.431631
0.020000,2.294394,0.843056,4.217483,1.741408,-1.492537,0.000000,3.422930
0.020000,2.261181,0.833613,4.252013,1.711558,-1.492537,-0.000000,3.414284
0.020000,2.228464,0.824614,4.285946,1.681707,-1.492537,0.000000,3.405702
0.020000,2.196247,0.816048,4.319281,1.651856,-1.492537,-0.000000,3.397188
0.020000,2.164538,0.807905,4.352020,1.622005,-1.492537,0.000000,3.388750
0.020000,2.133341,0.800172,4.384161,1.592155,-1.492537,0.000000,3.380392
0.020000,2.102661,0.792837,4.415706,1.562304,-1.492537,-0.000000,3.372122
0.020000,2.072503,0.785889,4.446654,1.532453,-1.492537,0.000000,3.363945
0.020000,2.042873,0.779315,4.477004,1.502602,-1.492537,-0.000000,3.355865
0.020000,2.013775,0.773104,4.506758,1.472752,-1.492537,0.000000,3.347888
0.020000,1.985214,0.767244,4.535914,1.442901,-1.492537,0.000000,3.340020
0.020000,1.957193,0.761723,4.564474,1.413050,-1.492537,-0.000000,3.332265
0.020000,1.929717,0.756528,4.592436,1.383199,-1.492537,0.000000,3.324627
0.020000,1.902791,0.751649,4.619802,1.353349,-1.492537,-0.000000,3.317111
0.020000,1.876416,0.747072,4.646570,1.323498,-1.492537,0.000000,3.309722
0.020000,1.850598,0.742786,4.672742,1.293647,-1.492537,0.000000,3.302462
0.020000,1.825340,0.738779,4.698316,1.263796,-1.492537,-0.000000,3.295336
0.020000,1.800644,0.735040,4.723293,1.233946,-1.492537,0.000000,3.288348
0.020000,1.776513,0.731558,4.747674,1.204095,-1.492537,0.000000,3.281500
0.020000,1.752951,0.728320,4.771457,1.174244,-1.492537,-0.000000,3.274796
0.020000,1.729961,0.725316,4.794644,1.144393,-1.492537,0.000000,3.268238
0.020000,1.707543,0.722535,4.817233,1.114543,-1.492537,-0.000000,3.261830
0.020000,1.685701,0.719965,4.839225,1.084692,-1.492537,0.000000,3.255573
0.020000,1.664438,0.717597,4.860621,1.054841,-1.492537,0.000000,3.249471
0.020000,1.643754,0.715419,4.881419,1.024990,-1.492537,-0.000000,3.243525
0.020000,1.623651,0.713421,4.901620,0.995140,-1.492537,0.000000,3.237737
0.020000,1.604132,0.711594,4.921225,0.965289,-1.492537,0.000000,3.232109
0.020000,1.585198,0.709928,4.940232,0.935438,-1.492537,0.000000,3.226643
0.020000,1.566851,0.708413,4.958642,0.905587,-1.492537,-0.000000,3.221341
0.020000,1.549090,0.707039,4.976455,0.875737,-1.492537,0.000000,3.216203
0.020000,1.531919,0.705798,4.993672,0.845886,-1.492537,0.000000,3.211230
0.020000,1.515337,0.704682,5.010291,0.816035,-1.492537,0.000000,3.206425
0.020000,1.499346,0.703681,5.026313,0.786184,-1.492537,0.000000,3.201788
0.020000,1.483947,0.702787,5.041738,0.756334,-1.492537,-0.000000,3.197319
0.020000,1.469140,0.701993,5.056566,0.726483,-1.492537,0.000000,3.193020
0.020000,1.454927,0.701291,5.070797,0.696632,-1.492537,0.000000,3.188892
0.020000,1.441306,0.700673,5.084432,0.666781,-1.492537,0.000000,3.184934
0.020000,1.428281,0.700133,5.097469,0.636931,-1.492537,-0.000000,3.181148
0.020000,1.415849,0.699664,5.109909,0.607080,-1.492537,0.000000,3.177534
0.020000,1.404013,0.699258,5.121752,0.577229,-1.492537,0.000000,3.174092
0.020000,1.392772,0.698911,5.132998,0.547378,-1.492537,0.000000,3.170823
0.020000,1.382127,0.698617,5.143647,0.517528,-1.492537,0.000000,3.167726
0.020000,1.372078,0.698369,5.153699,0.487677,-1.492537,-0.000000,3.164803
0.020000,1.362626,0.698162,5.163154,0.457826,-1.492537,0.000000,3.162053
0.020000,1.353769,0.697992,5.172012,0.427975,-1.492537,0.000000,3.159476
0.020000,1.345509,0.697855,5.180273,0.398125,-1.492537,-0.000000,3.157073
0.020000,1.337846,0.697745,5.187937,0.368274,-1.492537,0.000000,3.154843
0.020000,1.330780,0.697658,5.195004,0.338423,-1.492537,-0.000000,3.152787
0.020000,1.324310,0.697592,5.201474,0.308572,-1.492537,0.000000,3.150905
0.020000,1.318437,0.697542,5.207347,0.278722,-1.492537,0.000000,3.149196
0.020000,1.313162,0.697506,5.212623,0.248871,-1.492537,-0.000000,3.147662
0.020000,1.308483,0.697481,5.217302,0.219020,-1.492537,0.000000,3.146300
0.020000,1.304401,0.697464,5.221384,0.189169,-1.492537,0.000000,3.145113
0.020000,1.300916,0.697454,5.224869,0.159319,-1.492537,0.000000,3.144099
0.020000,1.298028,0.697448,5.227757,0.129468,-1.492537,-0.000000,3.143259
0.020000,1.295737,0.697445,5.230047,0.099617,-1.492537,0.000000,3.142593
0.020000,1.294044,0.697443,5.231741,0.069766,-1.492537,0.000000,3.142100
0.020000,1.292947,0.697443,5.232838,0.039916,-1.492537,0.000000,3.141781
0.020000,1.292423,0.697443,5.233362,0.012495,-1.371028,6.075480,3.141629
0.020000,1.292298,0.697443,5.233487,0.000000,-0.624759,37.313433,3.141593
0.020000,1.292298,0.697443,5.233487,0.000000,0.000000,31.237953,3.141593
